cart_item_id,user_id,product_id,quantity,added_at
2608,538,166,1,2024-10-06 11:46:57
2609,538,886,2,2024-12-02 09:16:19
2610,538,173,2,2024-10-21 09:39:28
2611,539,904,1,2025-06-22 01:09:15
2612,539,513,2,2025-06-12 23:01:09
2613,539,126,1,2025-06-30 18:42:32
2614,539,458,2,2025-06-14 00:19:01
2615,539,193,1,2025-06-06 02:28:09
2616,539,221,2,2025-08-07 08:51:06
2617,539,356,2,2025-06-19 13:30:04
2618,539,399,2,2025-06-06 12:07:22
2619,539,169,2,2025-07-15 10:09:17
2620,540,589,2,2025-08-01 05:17:21
2621,540,279,1,2025-07-30 05:37:59
2622,540,716,1,2025-08-02 03:26:32
2623,541,401,1,2024-11-11 03:37:48
2624,541,547,1,2025-05-09 12:34:01
2625,541,689,1,2024-10-09 02:08:29
2626,541,823,2,2024-10-24 13:33:04
2627,541,763,2,2024-12-05 18:48:40
2628,542,423,1,2025-01-07 04:55:15
2629,542,932,2,2024-09-13 13:46:53
2630,542,866,1,2024-03-31 10:04:27
2631,542,394,1,2024-08-26 23:54:04
2632,543,915,1,2025-07-20 18:49:27
2633,543,346,2,2024-06-10 14:13:51
2634,543,35,1,2025-01-22 20:35:06
2635,543,464,2,2025-05-10 15:23:10
2636,543,889,2,2025-08-10 00:20:20
2637,544,536,2,2025-06-20 13:34:52
2638,544,268,2,2024-12-09 20:59:40
2639,544,441,2,2024-10-31 17:15:48
2640,544,774,2,2024-08-12 18:48:42
2641,544,672,1,2025-03-11 12:21:12
2642,544,100,2,2024-11-03 16:01:03
2643,544,398,2,2025-04-30 09:17:57
2644,544,581,2,2024-12-07 05:45:24
2645,544,782,2,2024-11-16 06:01:33
2646,544,349,1,2025-04-29 11:11:01
2647,545,264,1,2025-01-15 07:20:24
2648,545,122,1,2024-03-16 15:39:18
2649,545,850,1,2025-04-04 18:13:27
2650,546,403,2,2025-01-10 12:04:41
2651,546,288,2,2025-07-20 09:56:57
2652,547,114,2,2024-12-22 21:15:02
2653,547,359,1,2025-05-17 06:41:03
2654,548,69,2,2025-02-26 08:43:57
2655,548,439,2,2024-09-27 08:19:14
2656,548,686,2,2025-06-14 16:19:54
2657,548,876,2,2024-10-11 16:09:33
2658,549,18,1,2025-05-03 17:05:32
2659,549,609,1,2025-04-21 17:44:16
2660,549,73,1,2024-11-09 13:49:12
2661,549,626,1,2025-01-08 01:49:10
2662,549,31,2,2024-12-01 17:07:33
2663,549,788,1,2025-04-08 02:05:57
2664,549,243,1,2024-12-17 00:11:26
2665,551,655,2,2024-08-24 19:09:22
2666,551,324,1,2024-02-25 19:30:12
2667,551,187,2,2024-08-24 17:42:06
2668,551,266,2,2024-04-04 00:04:57
2669,551,75,1,2024-09-20 12:43:33
2670,551,90,2,2024-01-10 11:18:46
2671,552,777,1,2025-04-18 11:25:46
2672,552,9,1,2025-06-17 09:05:52
2673,553,126,2,2025-08-05 12:15:45
2674,553,525,2,2025-07-24 11:28:34
2675,553,918,2,2025-07-14 16:22:11
2676,553,882,2,2025-07-28 21:14:40
2677,553,728,1,2025-06-15 22:07:17
2678,553,682,2,2025-06-28 03:04:41
2679,553,827,1,2025-06-24 03:37:34
2680,553,611,1,2025-07-07 22:49:15
2681,553,484,1,2025-08-08 03:34:51
2682,553,465,1,2025-07-03 01:26:10
2683,553,921,1,2025-06-16 03:33:07
2684,553,66,2,2025-07-03 17:48:13
2685,553,463,2,2025-06-11 06:27:41
2686,554,358,1,2025-03-11 17:15:33
2687,554,42,2,2025-03-06 19:22:53
2688,554,747,2,2025-07-15 14:33:24
2689,554,818,1,2025-04-29 08:37:52
2690,554,672,1,2025-03-23 06:07:53
2691,555,314,1,2025-03-10 02:52:51
2692,555,804,2,2024-05-05 11:49:19
2693,555,392,2,2024-10-09 01:29:46
2694,555,416,1,2025-02-09 10:01:14
2695,555,449,2,2025-03-10 02:19:22
2696,555,602,1,2024-06-11 11:55:16
2697,555,81,2,2025-01-31 04:16:45
2698,555,646,1,2025-02-13 12:16:48
2699,555,717,1,2024-04-25 16:52:35
2700,556,157,1,2025-06-26 05:11:16
2701,556,352,1,2025-05-18 04:14:28
2702,557,775,2,2025-07-21 11:59:08
2703,557,167,2,2025-08-06 23:24:23
2704,557,118,2,2025-08-06 15:22:07
2705,557,997,2,2025-07-26 09:38:17
2706,557,803,2,2025-07-07 01:30:20
2707,557,143,2,2025-07-27 22:32:43
2708,557,495,1,2025-07-12 11:44:29
2709,558,280,1,2025-04-17 10:15:40
2710,558,936,1,2024-01-05 09:58:33
2711,558,206,1,2024-08-11 10:54:58
2712,558,33,1,2024-04-24 12:50:37
2713,558,107,1,2024-12-20 18:55:17
2714,558,671,1,2025-05-21 06:58:55
2715,558,225,2,2024-10-11 23:06:16
2716,558,599,1,2024-02-27 03:02:13
2717,559,898,1,2024-11-18 01:59:17
2718,559,737,2,2025-01-10 01:35:50
2719,559,490,2,2024-12-09 04:42:24
2720,559,894,1,2025-07-02 04:23:10
2721,559,176,2,2025-06-26 16:29:12
2722,559,855,1,2024-12-26 17:58:45
2723,559,54,2,2025-06-01 16:08:56
2724,560,553,1,2025-06-03 08:57:22
2725,560,948,2,2025-07-03 23:49:43
2726,560,354,1,2025-07-14 23:14:36
2727,560,799,2,2025-07-08 20:18:05
2728,561,235,2,2025-08-08 00:48:36
2729,561,729,2,2025-08-07 14:10:48
2730,561,311,1,2025-08-10 12:53:55
2731,561,991,1,2025-08-07 11:34:18
2732,561,904,2,2025-08-03 21:14:58
2733,561,802,2,2025-08-07 14:12:57
2734,562,804,1,2024-10-01 02:53:35
2735,562,506,2,2024-09-26 14:03:02
2736,562,74,1,2024-02-13 05:36:18
2737,562,91,1,2024-10-27 08:40:51
2738,562,945,2,2024-05-26 19:19:36
2739,563,736,2,2024-02-28 23:49:35
2740,563,498,1,2024-06-15 17:51:56
2741,563,785,2,2025-02-12 03:56:44
2742,563,798,2,2024-09-22 08:21:31
2743,564,522,2,2025-02-03 00:03:30
2744,564,913,2,2025-03-31 17:06:22
2745,564,304,2,2024-11-24 15:42:53
2746,565,573,2,2025-03-01 15:10:52
2747,565,767,1,2025-06-10 12:07:05
2748,565,902,1,2025-04-02 11:29:44
2749,565,474,1,2025-03-17 13:41:27
2750,565,601,2,2025-06-03 18:38:33
2751,565,653,2,2025-02-28 16:01:04
2752,565,923,2,2025-04-08 19:49:19
2753,565,770,2,2025-06-02 23:27:59
2754,565,96,1,2025-08-06 08:04:29
2755,565,49,2,2025-06-22 21:10:50
2756,565,673,1,2025-03-25 16:51:19
2757,566,874,2,2025-01-10 08:04:50
2758,566,516,2,2024-10-26 09:47:30
2759,566,576,2,2024-06-30 17:45:13
2760,566,545,1,2024-06-13 08:05:02
2761,566,183,1,2025-01-31 00:46:30
2762,567,989,2,2025-08-07 01:52:28
2763,568,661,1,2025-07-13 02:06:00
2764,568,10,1,2025-04-29 04:52:05
2765,568,375,1,2025-04-25 18:15:23
2766,568,752,1,2025-04-02 18:04:08
2767,568,8,1,2025-04-15 12:15:32
2768,568,649,1,2025-02-26 21:51:16
2769,568,931,2,2025-07-04 17:03:36
2770,568,855,1,2025-04-28 08:43:20
2771,569,131,2,2024-05-17 15:08:45
2772,569,626,1,2025-02-03 08:44:48
2773,569,635,1,2024-09-29 23:52:04
2774,570,298,1,2025-02-20 05:29:54
2775,570,358,2,2025-06-23 15:15:21
2776,570,278,1,2024-08-04 03:18:24
2777,570,527,1,2024-05-19 00:40:05
2778,570,660,2,2024-03-30 00:05:59
2779,570,844,2,2025-03-09 06:16:42
2780,570,633,1,2024-06-12 06:29:06
2781,571,900,2,2025-07-22 20:49:35
2782,571,91,1,2025-07-24 05:39:16
2783,571,603,1,2025-07-21 14:36:55
2784,571,625,2,2025-07-05 14:02:02
2785,571,234,1,2025-07-01 06:28:54
2786,571,244,1,2025-07-31 04:45:12
2787,572,822,2,2025-06-01 01:55:59
2788,572,276,1,2025-01-16 11:07:13
2789,573,25,2,2025-07-16 06:01:31
2790,573,76,2,2025-03-12 01:10:39
2791,573,894,1,2025-03-31 19:59:20
2792,573,26,1,2025-03-05 18:31:04
2793,573,139,1,2025-07-17 05:26:57
2794,573,46,1,2025-07-07 13:32:32
2795,574,996,2,2025-02-13 15:45:23
2796,574,787,2,2025-06-17 22:47:14
2797,574,92,2,2025-05-09 10:10:22
2798,575,303,2,2025-04-28 03:50:48
2799,575,524,1,2025-06-07 22:35:45
2800,575,151,1,2025-07-25 02:58:01
2801,575,663,1,2025-08-01 16:03:08
2802,575,360,2,2025-05-01 13:56:42
2803,575,301,1,2025-07-07 14:07:12
2804,576,634,2,2025-04-16 16:34:15
2805,577,598,2,2023-11-04 02:06:32
2806,578,634,2,2025-07-24 03:50:24
2807,579,20,1,2024-04-24 16:45:16
2808,579,111,2,2025-05-28 02:17:07
2809,580,714,2,2025-07-14 22:11:44
2810,580,591,1,2025-06-27 07:04:31
2811,580,495,1,2025-07-25 01:23:20
2812,580,596,2,2025-08-05 02:27:39
2813,580,295,2,2025-06-22 10:36:45
2814,580,888,2,2025-07-21 17:17:39
2815,580,139,1,2025-08-09 21:11:10
2816,581,31,1,2024-02-20 23:42:57
2817,581,80,1,2025-01-02 23:45:14
2818,581,264,1,2024-10-27 08:56:08
2819,581,144,1,2025-08-07 07:14:44
2820,582,71,2,2024-11-24 01:34:45
2821,583,693,1,2024-10-15 16:55:18
2822,583,983,1,2025-08-04 15:57:07
2823,583,886,2,2025-02-19 19:03:58
2824,584,102,2,2025-07-18 05:33:08
2825,584,171,2,2025-06-17 09:30:47
2826,584,772,1,2025-06-08 19:50:14
2827,585,841,2,2025-05-24 23:36:53
2828,585,633,1,2025-06-10 01:38:09
2829,585,112,1,2025-05-19 14:11:41
2830,585,497,1,2025-06-16 15:49:54
2831,585,789,1,2025-07-30 23:39:24
2832,585,172,1,2025-06-09 02:45:35
2833,585,641,1,2024-11-27 12:42:11
2834,585,416,1,2025-04-24 09:51:06
2835,585,525,2,2025-07-05 05:05:42
2836,586,204,2,2025-01-27 14:12:30
2837,586,2,2,2025-01-08 06:27:14
2838,586,221,2,2025-07-01 07:29:16
2839,586,542,2,2025-03-31 15:51:02
2840,586,92,2,2025-01-08 00:06:57
2841,587,748,1,2025-08-01 05:24:33
2842,587,783,2,2025-07-07 12:50:17
2843,587,689,1,2025-08-04 03:34:47
2844,587,156,1,2025-07-16 19:12:34
2845,587,283,2,2025-07-12 22:35:35
2846,587,772,1,2025-07-28 19:45:49
2847,588,483,1,2025-06-29 23:01:19
2848,588,608,1,2025-07-31 12:33:48
2849,588,620,1,2025-07-11 04:11:18
2850,588,945,1,2025-07-11 18:41:26
2851,588,83,2,2025-08-02 13:24:10
2852,588,203,2,2025-07-24 04:04:23
2853,588,774,2,2025-07-03 20:42:14
2854,589,632,2,2025-01-23 18:23:57
2855,589,950,2,2025-05-25 08:39:29
2856,589,895,2,2025-05-18 17:08:20
2857,589,761,2,2025-04-28 00:32:20
2858,589,82,2,2025-08-04 17:59:43
2859,589,233,1,2025-05-01 20:10:10
2860,589,835,2,2025-05-25 10:20:37
2861,589,307,2,2025-06-15 14:37:43
2862,589,485,2,2025-02-03 07:39:31
2863,590,819,2,2024-09-30 11:39:29
2864,590,974,2,2024-05-20 08:36:00
2865,590,905,2,2024-04-23 13:35:49
2866,590,518,1,2025-01-28 22:17:30
2867,590,743,2,2024-05-18 06:17:08
2868,590,991,2,2024-08-13 14:40:27
2869,591,191,2,2025-03-23 06:15:10
2870,591,823,1,2025-01-10 09:07:03
2871,591,435,1,2024-11-13 18:28:34
2872,591,872,2,2025-06-28 13:28:25
2873,591,495,1,2024-09-01 02:20:25
2874,591,44,2,2025-03-02 23:16:46
2875,591,91,2,2025-06-12 13:37:01
2876,591,652,1,2024-09-01 09:30:42
2877,592,1000,1,2025-06-03 04:05:42
2878,592,497,1,2025-02-01 08:20:07
2879,592,444,2,2025-03-17 06:29:49
2880,593,415,2,2024-09-13 09:43:39
2881,593,429,2,2025-07-15 00:40:57
2882,593,875,1,2025-02-09 00:40:40
2883,593,727,1,2025-03-15 11:54:02
2884,593,752,2,2024-12-08 17:31:13
2885,593,563,1,2024-10-13 16:17:33
2886,593,70,2,2024-12-08 19:14:47
2887,593,134,2,2025-01-13 04:02:29
2888,593,973,1,2024-11-06 19:37:33
2889,593,998,1,2025-02-04 03:13:27
2890,594,743,1,2025-07-21 04:11:59
2891,594,401,1,2024-01-16 14:21:10
2892,594,816,1,2024-07-20 19:32:51
2893,594,574,1,2025-04-07 03:46:06
2894,594,888,2,2025-05-12 07:22:37
2895,594,802,1,2025-04-21 04:44:57
2896,595,591,1,2025-07-31 16:00:52
2897,595,612,2,2025-08-02 00:13:21
2898,595,17,2,2025-07-28 14:46:56
2899,595,385,2,2025-07-23 19:01:27
2900,596,621,2,2025-04-24 11:09:32
2901,596,531,2,2024-05-21 17:43:22
2902,596,976,1,2024-02-18 06:10:33
2903,596,412,1,2024-08-03 16:19:04
2904,596,453,2,2025-04-17 00:43:43
2905,596,306,1,2024-08-15 22:21:22
2906,597,571,1,2024-06-02 07:42:14
2907,597,926,2,2025-01-19 09:58:56
2908,597,525,2,2024-10-16 15:44:26
2909,597,787,2,2024-12-27 22:38:26
2910,598,840,2,2025-08-06 04:51:03
2911,598,475,1,2025-06-25 06:48:04
2912,598,89,2,2025-05-25 17:28:14
2913,598,950,2,2025-06-24 15:11:11
2914,598,548,2,2025-07-20 13:30:54
2915,599,546,1,2025-07-10 12:26:44
2916,599,814,2,2025-08-11 06:29:04
2917,599,340,2,2025-04-22 04:11:14
2918,599,382,1,2025-04-08 04:12:06
2919,600,746,1,2025-05-28 02:38:33
2920,600,325,1,2025-06-08 12:16:00
2921,601,579,2,2025-07-29 00:26:44
2922,601,190,1,2025-05-07 02:18:03
2923,602,454,1,2025-08-01 18:48:59
2924,602,497,2,2025-07-18 01:35:52
2925,602,904,2,2025-07-25 05:23:37
2926,602,428,1,2025-06-02 18:32:09
2927,602,944,1,2025-07-19 19:50:55
2928,602,902,2,2025-08-03 16:11:17
2929,603,330,1,2025-03-09 00:01:16
2930,603,160,1,2025-04-21 02:43:53
2931,603,682,2,2025-06-21 02:02:57
2932,603,607,2,2025-06-28 14:01:55
2933,603,649,2,2024-12-26 05:55:28
2934,604,993,2,2025-03-13 21:36:02
2935,604,208,1,2025-04-17 07:06:13
2936,604,699,1,2025-07-12 12:50:52
2937,604,976,1,2025-02-07 03:05:26
2938,604,623,2,2024-08-23 02:16:35
2939,605,337,2,2023-12-07 03:56:43
2940,605,315,2,2024-10-27 16:19:32
2941,606,458,2,2024-08-15 06:02:34
2942,606,868,2,2024-09-05 21:55:31
2943,606,346,2,2025-01-29 14:53:12
2944,607,75,2,2024-08-01 00:30:26
2945,607,388,1,2025-05-31 14:24:14
2946,607,229,1,2024-01-01 16:48:50
2947,608,10,2,2024-12-30 01:54:10
2948,608,674,1,2024-12-25 03:46:25
2949,608,622,1,2024-10-16 16:13:36
2950,608,894,2,2024-09-24 07:28:22
2951,608,753,2,2025-02-19 09:30:02
2952,608,131,2,2025-06-13 10:39:35
2953,608,232,2,2024-12-05 20:10:18
2954,608,882,1,2025-02-03 17:06:23
2955,608,581,2,2024-11-18 03:49:15
2956,608,147,1,2024-08-22 18:24:32
2957,608,868,1,2025-02-04 01:10:01
2958,609,584,2,2025-07-04 15:43:20
2959,609,776,2,2025-08-06 19:47:21
2960,609,486,2,2025-07-18 18:49:46
2961,609,424,2,2025-07-18 04:42:05
2962,609,523,1,2025-08-07 09:46:19
2963,609,702,2,2025-07-27 09:30:14
2964,609,237,2,2025-07-08 23:24:51
2965,609,848,2,2025-07-21 06:14:10
2966,610,558,2,2024-12-31 13:51:36
2967,610,634,1,2025-04-14 16:44:26
2968,610,165,2,2024-08-08 14:46:16
2969,610,724,2,2025-04-23 05:52:03
2970,610,392,2,2025-04-14 06:35:12
2971,610,986,1,2025-08-10 13:11:00
2972,610,42,1,2024-10-15 02:36:51
2973,611,949,2,2025-07-16 06:00:20
2974,611,667,2,2025-04-13 05:41:27
2975,611,961,2,2025-06-26 10:58:21
2976,611,53,1,2025-05-01 12:08:36
2977,612,851,2,2025-05-10 11:29:06
2978,612,839,2,2025-02-05 12:07:59
2979,612,814,2,2024-10-22 13:41:38
2980,612,700,1,2025-06-08 17:12:34
2981,612,263,1,2024-12-10 02:19:18
2982,613,847,2,2024-08-31 03:57:37
2983,613,28,1,2025-01-23 22:53:28
2984,613,853,1,2024-07-05 18:47:59
2985,613,804,1,2024-03-24 11:19:43
2986,613,122,1,2024-08-27 18:04:06
2987,613,424,1,2024-02-04 06:49:57
2988,615,323,1,2024-09-16 17:55:14
2989,615,134,2,2024-11-04 20:56:42
2990,615,309,2,2024-07-03 06:00:45
2991,615,797,2,2024-07-14 21:08:21
2992,617,360,1,2025-06-13 00:54:07
2993,617,627,1,2025-05-21 06:46:38
2994,617,392,2,2025-03-03 10:36:55
2995,617,557,1,2025-04-11 04:33:53
2996,617,453,2,2025-02-10 15:44:44
2997,617,512,1,2025-02-15 01:46:58
2998,617,472,2,2025-04-23 18:43:00
2999,617,583,1,2024-12-04 23:03:17
3000,617,784,1,2025-05-11 05:51:36
3001,617,898,2,2025-06-18 03:02:32
3002,618,205,1,2025-07-28 13:52:42
3003,618,528,2,2025-06-24 21:17:00
3004,619,637,1,2025-03-23 05:28:58
3005,619,783,2,2024-08-22 05:37:01
3006,619,637,2,2025-08-02 19:12:53
3007,619,708,2,2025-01-19 19:30:15
3008,619,718,1,2025-06-17 21:46:38
3009,619,676,1,2025-01-08 23:43:53
3010,621,813,2,2024-11-13 15:06:35
3011,621,173,2,2024-11-13 18:23:51
3012,621,228,1,2025-02-27 18:48:22
3013,621,718,1,2025-03-26 10:15:11
3014,621,60,1,2024-07-22 11:01:50
3015,621,111,1,2025-06-16 03:03:21
3016,622,778,1,2024-12-26 08:18:02
3017,622,325,2,2025-07-22 16:17:28
3018,622,696,2,2024-11-27 01:37:13
3019,622,196,2,2025-03-15 23:00:01
3020,622,51,2,2025-07-24 19:39:33
3021,622,829,1,2025-02-01 07:16:33
3022,623,905,2,2024-11-24 05:15:54
3023,623,749,1,2025-03-04 17:06:25
3024,623,900,2,2024-10-18 03:09:27
3025,623,951,2,2025-04-09 16:25:47
3026,623,458,2,2025-07-22 13:35:59
3027,624,102,2,2025-08-08 18:08:27
3028,624,638,1,2025-08-10 17:55:10
3029,624,307,2,2025-08-11 17:04:05
3030,624,539,2,2025-08-11 13:01:46
3031,625,872,2,2024-07-29 08:50:41
3032,625,823,1,2024-08-10 02:05:52
3033,625,99,2,2024-09-26 23:57:57
3034,625,327,1,2024-04-27 09:00:25
3035,625,970,1,2023-12-30 15:42:17
3036,625,545,1,2025-04-03 12:01:48
3037,625,681,1,2025-05-10 16:53:21
3038,626,482,2,2025-07-26 08:46:11
3039,626,836,1,2024-10-17 08:20:53
3040,626,825,2,2025-02-28 06:12:50
3041,626,554,2,2025-05-02 23:46:04
3042,626,991,2,2025-04-08 01:40:47
3043,627,203,1,2025-06-16 13:19:55
3044,627,302,2,2025-04-29 08:03:45
3045,627,981,2,2025-07-01 12:59:06
3046,627,953,2,2025-04-24 09:52:56
3047,627,80,2,2025-06-29 05:42:16
3048,627,104,1,2025-04-20 09:28:53
3049,627,921,1,2025-04-30 16:49:27
3050,629,410,2,2024-11-20 03:38:06
3051,630,75,2,2025-07-05 21:30:50
3052,630,226,1,2025-05-21 12:03:55
3053,631,24,2,2024-09-05 13:55:58
3054,631,400,2,2025-05-20 15:33:54
3055,631,345,2,2024-09-29 22:44:20
3056,631,106,1,2024-09-22 16:38:08
3057,631,702,1,2025-06-04 05:16:31
3058,631,772,2,2024-11-15 11:36:54
3059,632,618,2,2024-06-25 02:23:22
3060,632,572,2,2024-01-25 11:07:36
3061,632,702,1,2025-08-04 15:50:04
3062,632,14,1,2024-04-05 16:23:06
3063,634,301,2,2024-09-21 17:52:33
3064,634,165,1,2024-06-06 15:26:10
3065,634,316,2,2023-11-14 22:26:04
3066,635,99,2,2025-08-05 00:51:56
3067,635,324,1,2025-07-04 09:38:36
3068,635,825,2,2025-06-16 09:59:42
3069,636,787,2,2024-09-29 04:17:02
3070,638,241,1,2025-05-27 08:07:37
3071,638,662,2,2025-04-26 00:50:33
3072,638,248,1,2025-06-09 15:08:54
3073,639,241,2,2024-11-20 22:51:13
3074,639,296,1,2025-05-15 08:26:18
3075,639,761,2,2025-07-13 05:47:31
3076,639,451,2,2025-01-28 04:43:07
3077,639,923,2,2024-07-29 21:56:00
3078,639,924,2,2023-10-04 05:12:25
3079,639,386,2,2025-01-31 08:56:58
3080,639,584,2,2024-07-18 03:52:39
3081,639,312,2,2025-07-21 23:40:45
3082,640,904,2,2025-06-28 00:55:48
3083,641,385,1,2024-09-15 21:55:56
3084,641,896,2,2025-01-31 18:34:28
3085,641,286,1,2025-04-08 13:48:00
3086,641,18,1,2024-12-16 16:58:42
3087,641,747,2,2024-08-08 02:47:12
3088,641,995,2,2024-12-27 05:14:17
3089,641,181,2,2023-12-19 05:23:32
3090,641,670,2,2023-11-15 01:26:24
3091,641,101,1,2024-06-18 17:05:20
3092,643,990,2,2025-06-27 08:38:40
3093,643,247,2,2025-07-14 20:36:09
3094,643,239,2,2025-06-06 20:37:18
3095,643,504,1,2025-06-14 09:46:19
3096,643,985,1,2025-04-05 19:11:30
3097,644,391,1,2025-04-26 12:24:32
3098,644,638,1,2025-08-10 09:20:39
3099,644,68,1,2025-07-12 11:29:17
3100,644,802,2,2025-06-11 14:00:02
3101,644,422,1,2025-07-13 03:27:56
3102,644,470,1,2025-04-12 15:59:44
3103,645,434,1,2025-07-14 11:12:57
3104,645,910,2,2025-08-05 12:32:03
3105,645,839,2,2025-07-15 18:34:02
3106,645,500,2,2025-06-18 11:45:41
3107,646,843,2,2024-12-20 13:21:20
3108,646,525,1,2025-05-17 18:34:30
3109,647,504,2,2024-05-06 01:35:25
3110,647,927,2,2025-05-28 04:30:05
3111,647,748,2,2025-02-03 21:12:55
3112,647,209,1,2025-06-14 00:36:10
3113,647,150,2,2024-02-27 07:43:43
3114,647,103,2,2024-12-16 05:49:06
3115,647,172,1,2024-05-15 22:16:27
3116,647,15,1,2025-03-25 18:07:14
3117,647,364,1,2025-06-24 11:10:28
3118,647,35,1,2024-10-09 08:15:12
3119,647,400,1,2025-03-05 16:43:25
3120,648,411,2,2023-09-27 22:13:54
3121,648,531,1,2024-01-30 04:21:27
3122,648,293,2,2024-06-02 22:03:02
3123,648,640,2,2025-02-19 06:59:51
3124,648,310,1,2024-09-27 10:10:42
3125,649,918,2,2025-04-05 04:25:33
3126,650,170,1,2024-07-20 12:54:49
3127,650,782,2,2024-10-20 14:17:02
3128,650,420,1,2024-07-05 07:02:34
3129,650,797,1,2024-09-25 13:49:31
3130,652,247,2,2024-10-22 17:56:04
3131,652,884,2,2025-03-30 02:37:28
3132,652,461,2,2025-01-14 09:11:44
3133,653,38,2,2024-03-03 07:55:42
3134,653,686,2,2024-12-01 10:03:35
3135,653,539,1,2024-01-21 21:49:06
3136,653,61,2,2024-04-13 11:29:19
3137,653,831,1,2024-08-03 22:21:56
3138,654,187,1,2025-06-12 00:43:42
3139,654,216,2,2025-02-05 08:32:57
3140,654,293,2,2024-12-06 16:48:41
3141,654,963,1,2025-01-20 15:57:38
3142,654,299,1,2025-05-16 06:38:34
3143,656,749,1,2025-06-13 12:51:49
3144,656,692,1,2025-06-02 15:48:45
3145,656,914,2,2025-07-11 08:10:35
3146,656,46,2,2025-06-23 10:01:19
3147,656,543,2,2025-05-22 22:01:07
3148,656,294,1,2025-08-09 05:57:33
3149,656,481,2,2025-06-10 17:13:14
3150,657,905,1,2025-06-30 08:12:42
3151,657,707,1,2025-08-03 10:54:20
3152,657,498,1,2024-07-27 11:43:04
3153,657,638,1,2023-12-23 01:36:52
3154,657,161,1,2025-03-18 11:12:25
3155,657,847,1,2024-12-17 18:56:48
3156,657,123,2,2024-07-19 22:11:54
3157,657,350,1,2024-11-03 11:10:27
3158,658,323,2,2024-10-29 12:58:32
3159,658,482,1,2024-09-28 03:28:16
3160,658,797,1,2024-07-22 10:12:11
3161,659,293,1,2025-01-10 12:12:48
3162,659,60,1,2025-04-21 04:50:41
3163,659,981,2,2025-01-29 18:16:38
3164,659,711,1,2024-12-21 21:41:37
3165,660,921,1,2025-06-19 05:27:23
3166,660,338,2,2025-01-15 11:06:26
3167,660,866,2,2025-07-02 20:04:26
3168,660,983,1,2024-11-20 16:29:37
3169,660,247,1,2025-02-10 10:40:21
3170,660,967,2,2024-10-29 17:05:40
3171,660,431,1,2025-05-28 17:11:53
3172,660,188,2,2024-11-01 03:59:44
3173,660,103,1,2025-06-11 08:09:37
3174,660,965,2,2025-01-26 13:12:40
3175,661,217,1,2024-10-12 02:39:58
3176,662,993,1,2024-11-18 09:31:42
3177,662,45,1,2024-12-23 06:06:27
3178,662,295,1,2025-02-17 16:52:10
3179,662,772,1,2025-02-04 05:04:52
3180,662,362,1,2024-05-21 19:39:15
3181,662,642,1,2025-07-17 17:39:52
3182,662,188,1,2025-04-06 11:29:08
3183,663,247,1,2025-05-22 21:30:50
3184,663,912,2,2024-12-28 09:11:32
3185,663,642,1,2025-02-21 03:38:50
3186,663,621,2,2025-07-17 20:42:30
3187,664,130,2,2025-07-15 00:37:36
3188,664,431,2,2025-06-24 03:44:33
3189,664,239,2,2025-04-24 23:11:48
3190,664,680,1,2025-05-08 12:14:11
3191,665,501,1,2025-05-10 17:09:19
3192,665,468,2,2024-09-10 21:25:19
3193,665,157,2,2024-10-26 09:15:15
3194,666,183,2,2024-10-26 10:57:11
3195,666,238,2,2025-01-25 02:33:18
3196,666,565,2,2025-03-14 10:36:02
3197,667,839,1,2025-08-04 02:38:47
3198,667,993,1,2025-04-12 10:24:14
3199,667,106,1,2025-06-09 15:48:17
3200,667,68,2,2025-04-14 13:30:38
3201,667,831,1,2025-04-02 17:54:09
3202,667,971,1,2025-03-28 16:44:50
3203,668,873,2,2025-04-26 14:54:35
3204,668,744,1,2025-05-08 00:39:59
3205,668,696,1,2025-04-26 01:00:28
3206,668,347,1,2025-07-08 08:46:07
3207,668,625,2,2025-06-24 19:26:57
3208,668,228,1,2025-06-10 18:25:50
3209,668,589,2,2025-07-27 09:10:33
3210,669,261,1,2025-01-01 12:25:15
3211,669,392,2,2025-03-04 05:39:45
3212,669,558,1,2025-04-12 18:03:29
3213,669,322,1,2025-06-29 21:04:09
3214,669,645,1,2024-08-30 04:11:04
3215,669,890,1,2025-02-24 07:50:18
3216,669,585,1,2024-10-10 14:39:45
3217,670,65,1,2025-07-13 17:33:38
3218,671,939,1,2025-07-24 23:30:53
3219,671,145,1,2025-06-29 08:32:15
3220,671,182,1,2025-07-09 23:05:12
3221,671,870,1,2025-08-03 04:52:25
3222,671,329,1,2025-08-10 22:06:27
3223,671,528,1,2025-08-09 18:43:57
3224,672,943,2,2025-06-28 20:49:09
3225,672,248,2,2023-10-29 10:33:25
3226,672,500,1,2025-01-22 04:31:55
3227,672,895,2,2025-03-22 02:51:21
3228,672,185,2,2023-12-20 08:14:48
3229,672,271,2,2024-05-22 05:42:47
3230,672,372,2,2024-07-08 05:16:53
3231,672,699,1,2025-08-02 03:25:57
3232,673,613,1,2024-11-17 19:58:24
3233,673,301,2,2024-10-19 12:08:08
3234,673,507,1,2025-04-18 18:13:30
3235,673,498,2,2023-12-23 03:58:31
3236,673,898,1,2024-11-30 16:53:08
3237,673,165,1,2025-08-05 03:35:16
3238,674,522,2,2024-06-06 12:47:17
3239,674,937,1,2025-05-31 05:45:39
3240,674,215,1,2025-01-11 16:47:44
3241,674,237,2,2025-06-21 21:23:32
3242,674,647,2,2024-06-01 06:35:47
